network_packet_size,protocol_type,login_attempts,session_duration,encryption_used,ip_reputation_score,failed_logins,browser_type,unusual_time_access,attack_detected
572,1,3,620.341832179916,2,0.258797204429999,2,0,1,0
608,1,2,1939.18882430163,2,0.202346290048082,2,0,1,0
299,1,4,1907.7736362619,0,0.723013720239863,0,0,0,1
328,2,3,342.468052425817,2,0.314721435626664,2,0,0,0
258,1,6,1656.73166642523,1,0.158500907566546,0,2,0,0
322,1,4,703.804674375199,2,0.463318507108655,2,0,0,0
64,2,4,522.904761490035,2,0.286198651374584,2,2,0,1
608,1,3,1190.71580113748,1,0.311015259407512,1,2,0,0
910,1,4,1247.05955974663,0,0.0886518193202706,2,0,1,0
529,1,3,900.184412921629,2,0.17671595092045,3,0,0,1
216,1,8,1332.35708986074,1,0.494628879617344,3,3,0,1
371,2,7,2419.69911435491,0,0.349520040771794,1,0,0,1
408,1,4,1651.40563326838,0,0.227516647239331,1,3,0,1
296,2,2,61.7236739387843,0,0.353802958190125,2,2,0,0
672,2,3,1517.85054581728,2,0.2495914639847,1,0,0,1
662,2,2,1216.87680720761,2,0.119693548016659,0,0,1,0
268,1,7,2091.0076390443,0,0.116148083213239,0,0,0,1
645,1,1,1076.33372975234,0,0.176687231400045,1,2,0,0
805,1,1,1682.02742108805,0,0.164604186765976,5,0,1,1
880,1,2,8.21706541679697,1,0.591024878040372,1,0,0,0
1073,2,4,3046.32228293278,2,0.387610516530876,0,0,0,0
319,1,2,169.472441317269,1,0.327026810663142,1,1,0,0
1064,2,3,1597.43178154449,1,0.0796539800191628,1,1,1,0
429,1,6,2122.97044996486,0,0.131885655363127,1,2,0,0
381,1,4,1.78072715521565,0,0.219639388964164,1,2,0,0
565,2,13,1959.73747123744,0,0.368301530704622,3,0,0,1
383,1,6,1413.86525772381,0,0.302883960813437,0,0,0,0
579,2,3,2045.08065901244,0,0.115033098730992,2,0,0,0
235,1,5,155.724864986611,0,0.168151296603354,0,0,0,0
452,2,5,1202.05019598098,2,0.202417641201684,0,0,0,0
757,1,5,534.741574297161,2,0.161463982773293,1,3,1,0
488,2,5,238.389626649376,1,0.303430830526299,3,0,0,1
528,1,5,1129.03182063511,1,0.516402204967896,2,0,0,0
595,1,7,512.828281089779,2,0.200146545461476,2,0,0,1
734,2,6,1841.14610613728,2,0.550105967630534,0,2,0,0
168,2,6,992.319974344791,0,0.34477316257364,2,0,0,0
616,1,1,119.863713939365,0,0.534769885414951,1,0,0,0
446,1,7,230.960441691158,1,0.360774831471132,1,1,0,1
533,1,5,245.800262743223,1,0.0213813813445365,0,1,1,0
711,1,5,337.336680036868,2,0.432615563524883,3,2,0,1
261,2,3,878.371029380631,0,0.433835124374862,1,0,0,0
297,1,2,1797.96680857341,0,0.469610901969259,2,0,0,0
112,1,4,720.531287006214,1,0.688947330857844,2,0,1,1
390,1,3,1114.82184193323,0,0.342688246900256,2,0,0,0
766,1,2,304.695537691142,0,0.317132218871875,3,1,0,1
475,2,5,591.293933472936,0,0.312035092046537,2,0,0,0
231,0,3,561.147287781968,0,0.333128781580329,2,0,1,0
402,1,8,966.009446413391,0,0.416896464866148,2,0,0,1
202,2,6,583.780792661883,1,0.121654663302253,2,0,0,0
274,1,5,325.477206207771,1,0.557708748748968,3,0,0,1
577,1,9,223.67314184279,1,0.587549620007713,1,2,0,1
265,1,5,235.181151181774,0,0.388819654662011,0,0,1,0
722,1,5,3165.80156221233,0,0.708437043390725,0,4,0,1
485,1,1,353.881493133288,0,0.44184281250695,2,0,0,0
517,1,4,1314.4127042665,2,0.236927396571393,3,0,0,1
444,2,2,59.2328182174208,0,0.197953827268403,0,2,0,0
654,2,3,75.1437481085713,0,0.314596214269231,0,3,0,0
656,0,3,927.07502898733,1,0.585793069412693,0,1,0,0
567,1,4,488.824919548301,0,0.0671507903615779,1,3,0,0
612,1,7,1699.50626904858,2,0.40633576897413,0,0,0,1
457,1,5,1585.67924763666,2,0.10478898552796,1,0,0,0
608,1,1,1127.34663071473,2,0.359670472878294,1,0,0,1
432,1,5,1351.28817654038,1,0.489713515246231,1,0,1,0
500,1,7,1635.28471790597,0,0.552228397922387,2,0,0,1
445,1,3,1224.41100050806,0,0.375707482923936,2,0,0,1
408,1,3,598.74569202306,0,0.408075418089169,0,0,0,0
362,1,5,246.031993274274,2,0.26517642411164,2,0,0,0
593,1,2,1238.60780416044,1,0.32811453159499,2,0,0,0
762,1,3,305.838365987635,2,0.128132567492036,2,0,0,0
734,1,2,224.637193569042,1,0.506147259127092,2,1,0,0
248,2,4,150.672622490527,0,0.207476566363177,1,1,0,0
757,1,3,789.345937695414,0,0.257362711969046,1,4,1,0
436,2,4,222.163190343317,0,0.322513053107315,3,1,0,1
620,1,2,375.782309103949,0,0.0934728380954026,3,1,0,1
318,1,3,987.718822212234,1,0.328416083879055,1,2,0,1
528,2,1,1263.24048839995,0,0.320049816733261,1,0,0,0
562,1,3,302.394355227778,1,0.455676182332019,0,3,0,1
203,1,5,1480.18957949192,1,0.675453336169349,2,0,1,1
621,2,3,47.7632624171635,1,0.253873313798549,2,2,0,1
769,1,5,3407.72237962526,2,0.147790970273488,2,0,0,0
465,1,6,431.484975724082,1,0.438541665990807,0,0,0,0
772,2,7,314.298042403848,1,0.29105801656454,0,0,1,1
462,2,3,2058.21161281287,0,0.450876775598645,3,0,0,1
669,1,8,113.609480721551,2,0.0491290847420269,2,0,0,1
64,1,1,354.282793875593,0,0.593190220140498,1,0,0,0
983,2,3,355.657257492819,0,0.576934737680376,1,2,0,0
799,1,2,441.820611404463,2,0.16972749458398,1,1,0,1
443,1,3,1508.88641650433,0,0.371743638763912,1,1,1,0
105,1,4,1514.40401868879,0,0.238760993706659,1,1,0,0
557,2,2,716.479616728088,0,0.390747024086972,3,4,0,1
211,1,4,3838.88376987251,0,0.495699600757507,1,4,0,1
588,2,5,1487.14434724332,1,0.353639124927796,1,0,0,0
582,1,4,914.225052523232,0,0.452749083301189,3,0,0,1
311,1,7,177.973446784696,0,0.328495933078614,0,0,0,1
724,2,4,638.327613676912,2,0.172992419396322,2,2,0,0
661,0,3,192.543873747495,0,0.360457339446504,1,0,0,1
695,1,3,287.235035663421,0,0.50463850485575,2,1,0,1
501,1,1,926.342922785307,0,0.49580276668105,1,0,0,0
216,2,3,163.084329191969,0,0.603993034022616,3,4,0,1
695,1,4,76.1882113013257,0,0.424797743270151,3,0,0,1
445,1,4,606.653198345392,2,0.164123583640153,1,2,0,0
222,1,6,0.761529635610161,0,0.185120841056924,3,0,0,1
770,2,4,751.064993393601,0,0.187400566666601,0,2,0,0
919,2,4,1852.87336806657,1,0.253734575028486,1,0,0,1
491,2,5,168.81655367209,0,0.306963551173409,0,0,0,0
931,1,2,386.009712446151,0,0.262965461333973,1,3,0,0
518,1,6,1985.04885034146,0,0.153648880350628,0,0,0,0
423,1,3,973.568573893364,0,0.0812784790431479,2,0,0,0
373,1,3,116.310813772366,0,0.338589154626706,2,2,0,0
827,1,3,385.00636659266,1,0.546281627899831,0,0,0,0
343,1,7,1128.45384410902,0,0.283005085092986,2,0,0,1
647,1,6,874.36936140585,1,0.466026863396762,1,1,0,0
388,1,5,135.35872508724,2,0.555827016668813,1,4,1,1
407,1,4,51.615528333735,1,0.193367592992991,0,4,0,1
706,2,5,915.72032396835,2,0.357122396990566,2,1,1,0
423,1,4,751.284789170587,0,0.352046002960172,1,2,0,0
419,1,4,48.9411177762061,2,0.303722996490639,3,0,0,1
726,1,3,2945.10662600651,0,0.561026032608097,1,0,0,0
819,2,3,232.751038278407,0,0.102548242819094,1,0,0,0
628,1,3,390.238963527569,0,0.240222279336428,1,0,0,0
369,1,4,156.420265056606,1,0.114916259034726,1,0,0,0
397,1,7,1410.64103446011,2,0.286126877024111,1,2,0,1
515,1,2,2628.18791553426,1,0.265958419336486,1,0,0,0
564,2,4,191.932407415602,0,0.265558616109332,1,0,0,0
302,1,6,266.332230207323,0,0.479501899349946,4,0,0,1
644,1,4,980.745684976447,0,0.301513203799224,2,0,0,0
517,1,5,600.433249219518,0,0.372831149995482,3,1,0,1
156,1,2,88.80557499422,0,0.307481198647338,1,0,0,0
314,1,4,2111.78216885681,2,0.376160804490233,2,1,1,1
399,1,6,755.651572639202,0,0.0667466615109418,0,0,0,0
485,2,5,286.778401746099,1,0.109855668693943,1,0,0,0
877,2,2,538.366884974037,0,0.129534359687498,2,0,0,0
547,2,6,554.91280453767,2,0.283279489271643,1,2,0,0
331,1,6,596.256289912567,1,0.364005538644006,2,0,1,0
544,1,3,550.218434598361,0,0.303786396444258,0,2,0,0
429,1,6,660.051563979423,1,0.461267461108379,2,2,1,0
564,1,2,399.846169669942,0,0.160252751540042,4,0,0,1
616,1,6,126.411690333775,0,0.228010592415638,2,0,0,1
741,2,6,873.904856565409,0,0.152818634736355,2,0,0,0
495,1,5,1258.04709435619,2,0.863731601198227,1,1,1,1
827,2,10,1471.17245484052,2,0.274846438187412,1,2,1,1
681,1,5,17.75731082703,1,0.329789998114488,1,0,0,0
358,1,5,414.851499604446,1,0.557794443541292,1,3,0,0
941,1,3,3069.4671946789,1,0.186050771831395,2,2,0,0
565,1,1,51.6846630717123,2,0.48702437820254,0,0,0,0
332,1,7,1231.75820819921,0,0.436848569580804,1,0,0,1
830,2,4,107.843316900883,0,0.50221464191924,3,0,0,1
915,2,2,1392.72759122691,0,0.365360457579816,0,0,1,0
493,1,3,892.333272269404,0,0.501021377691517,2,0,0,0
399,1,3,1032.88360768558,2,0.253605765655374,0,2,0,0
465,2,3,3029.05799328716,0,0.46575075066318,2,2,0,0
642,2,5,2243.875121635,0,0.715270495516867,4,0,0,1
755,1,5,290.351600188068,2,0.346730638956295,2,3,0,0
614,2,3,376.280096200169,1,0.221799864291927,2,0,0,0
520,1,7,418.293888523203,1,0.190402031210106,0,2,0,1
799,1,5,159.321812614543,0,0.195737969330184,0,0,0,0
437,1,2,383.894347132738,1,0.497726924384858,1,0,0,1
706,1,3,3091.53417352664,0,0.0538297816778317,1,2,1,1
442,1,5,537.990502064516,1,0.201403017497187,1,0,0,0
586,1,4,2439.32144156856,0,0.324783440518991,1,3,0,0
477,1,5,59.3117052316449,0,0.428741166204329,1,2,0,0
488,0,6,32.0624215082483,0,0.390163019315541,0,0,0,0
424,0,1,685.154557530723,1,0.137655364872803,1,1,0,1
768,1,8,1066.21437508026,2,0.265297440841154,1,1,0,1
353,1,1,196.167181681916,0,0.250381670936883,2,1,0,0
351,1,8,559.909454506945,0,0.692452401845616,2,2,0,1
924,1,6,1650.47983957227,2,0.267489900919972,3,0,0,1
695,1,2,1147.46199929976,0,0.555126906261115,1,3,0,0
64,1,5,210.978624659743,0,0.408492656812871,1,1,0,0
386,1,4,325.738951877878,0,0.186223370957082,0,3,0,0
137,1,4,291.986077810057,0,0.14900215234142,1,0,0,0
309,1,2,1016.96492641666,0,0.369848168916076,0,4,0,0
64,2,2,2758.15706073372,0,0.0283293584704251,1,4,0,0
472,1,2,262.890417747781,2,0.376487789994808,3,0,0,1
271,1,5,709.969289731943,0,0.603581050245881,2,0,0,1
511,1,7,3576.40680720972,0,0.352207128393152,2,2,0,1
174,1,5,137.180732905384,1,0.682562056790873,3,2,0,1
516,1,1,860.891379318227,1,0.291940968409326,0,0,0,0
417,2,2,322.759429568259,2,0.209317378852213,2,0,1,1
800,1,1,3830.17496904969,2,0.282567067378246,1,0,0,0
782,2,3,92.1234146297843,1,0.58345282814674,2,2,0,0
657,1,4,480.099498445944,1,0.0618494237968181,0,0,1,0
434,1,5,235.468245446063,0,0.130871976256465,1,0,0,0
897,1,5,25.7560687748281,0,0.309647525536372,2,0,0,0
189,1,2,2650.48704244993,0,0.295549922613858,2,1,0,0
219,1,3,671.782101586087,1,0.419135469016955,2,1,0,0
483,2,5,965.28008570161,0,0.100018302021092,1,1,0,0
950,1,5,774.646260823516,0,0.686260430612151,1,0,0,1
459,1,1,128.579826398358,0,0.221166464967535,1,0,1,0
463,2,5,149.603993267278,1,0.0736594959200217,2,0,0,0
211,1,4,787.753144352213,0,0.218867079762872,1,4,0,1
689,1,7,1210.60981745297,1,0.413165333846988,1,0,0,1
690,1,5,755.485135676198,2,0.322832942199718,2,3,0,0
657,1,8,675.871937557711,0,0.520382882173258,1,2,0,1
374,1,1,1096.21813619226,1,0.303638502025734,2,0,0,0
358,1,4,223.356792605072,0,0.24308334450273,0,0,1,0
241,1,4,1052.35906472312,1,0.272435374881533,0,1,0,0
516,1,3,423.762748253719,0,0.112648813347429,1,0,0,0
283,1,2,896.809254828022,2,0.41641184628958,2,2,1,0
264,1,4,256.954301708643,2,0.47646907742835,2,0,0,0
415,1,5,118.303595739299,0,0.450793476788012,2,0,0,0
402,2,7,23.6740717160894,0,0.066862776589447,1,0,0,1
392,1,5,1301.56928136483,1,0.62288042129309,4,1,0,1
593,2,4,175.489785859068,1,0.29743250734248,0,1,0,0
515,1,1,361.371882669503,2,0.367704638318337,0,0,0,0
442,1,5,1171.76780816313,2,0.0885386660870503,1,0,0,1
536,1,3,478.534277426627,2,0.654883044262245,2,0,0,1
301,2,4,196.259099654566,1,0.216867224961672,2,1,0,0
521,1,6,173.294314835849,0,0.302392993230058,2,0,0,0
530,2,2,419.311551292634,2,0.339882410774413,3,0,0,1
199,0,5,666.251815245212,0,0.185441900949236,2,1,0,0
699,1,4,398.527210743848,0,0.505829109218452,0,1,0,0
323,1,4,1879.48625828629,0,0.295402223519788,1,0,0,0
518,1,7,3.07311923866307,0,0.305878368244382,2,4,0,1
732,1,5,411.347143073194,0,0.638939638226816,1,0,0,1
685,1,8,1086.42951010196,1,0.22993629228437,0,0,0,1
506,2,3,1772.32717597626,1,0.432463719963562,2,0,0,0
427,1,1,355.034444273432,0,0.551857945510697,2,0,0,0
689,1,2,895.678681461979,2,0.143195486268808,2,1,0,0
634,1,5,694.665021582086,1,0.276373322432124,1,2,0,0
376,2,1,180.048777249221,0,0.158860012127455,2,0,0,0
341,1,2,913.911792874954,0,0.508082639036408,2,0,0,1
85,2,4,229.68137454286,1,0.329835902953504,1,0,0,0
530,0,5,1225.63959538339,1,0.282519289469555,1,1,0,0
483,1,5,1607.34272099621,0,0.25060040738587,1,0,0,0
727,1,3,520.717613200019,0,0.10673859433267,2,0,0,0
571,1,5,44.5155375334154,0,0.39142218007985,1,1,0,0
766,1,6,1069.55413957954,2,0.110657134875368,0,0,0,1
360,2,1,503.710093604486,0,0.34235061004729,1,2,0,0
727,1,6,79.4313910784053,0,0.218024933235468,2,2,0,1
394,1,2,321.740843669519,1,0.252863104640631,2,0,0,0
655,1,3,274.714995914958,0,0.528449414633474,3,0,0,1
208,1,6,1036.7517657746,1,0.0988206292601928,3,0,0,1
547,1,5,441.410745659194,1,0.0458943083725144,2,0,0,0
103,1,4,707.538549988313,0,0.767597125889961,3,0,0,1
446,2,2,556.277457433342,0,0.203117374047976,1,0,0,0
588,1,7,1030.6285969907,0,0.125720472667221,1,3,0,1
395,1,3,1012.82282268578,2,0.318638867762774,1,0,0,0
289,2,3,476.511290560198,1,0.0841920246303538,0,2,0,0
669,0,4,116.051445330579,2,0.145954892248883,2,3,0,0
479,1,5,419.231845493637,2,0.128768566623691,1,0,0,0
402,1,2,139.611497137067,1,0.0409768467178364,2,2,0,1
508,1,2,2558.43379913708,1,0.285033605243201,0,0,0,0
1027,1,5,2398.89471551971,2,0.0824373661538584,0,0,0,1
730,2,5,488.053788577929,1,0.353475464201188,1,2,0,0
732,1,2,22.4133632312611,0,0.224938438927717,1,0,0,0
587,2,3,375.546955996284,0,0.474406821849028,1,0,0,0
533,1,5,1803.7525203667,0,0.124799881404272,2,0,1,1
64,1,4,271.765642625995,0,0.319566765570373,0,0,0,0
364,1,2,778.246210596798,0,0.049839297716621,2,0,0,0
403,1,1,162.61120129168,0,0.479380784330948,0,0,0,0
125,1,7,1395.12645100304,1,0.123477603930073,3,2,0,1
268,1,6,1779.73901662653,2,0.309889421104902,2,0,1,0
103,1,6,763.858313450518,0,0.266199820060083,2,2,0,1
492,2,5,782.027707617122,0,0.196891458496398,2,1,0,0
663,1,2,380.572768506978,2,0.33920881167604,2,0,0,0
721,2,3,982.315637319911,1,0.150234478417881,0,1,0,0
582,1,4,520.777878140071,1,0.176147034891685,1,1,0,0
307,2,4,1094.72227585446,1,0.228766324382748,2,0,0,0
113,0,2,2766.51635704683,1,0.310429265947532,4,1,0,1
148,1,1,1382.46844560792,2,0.308794792346129,1,0,1,0
246,2,4,582.739733846507,2,0.656659038710224,2,2,0,1
322,1,9,3086.3504823932,1,0.404588221409101,4,4,0,1
468,2,6,747.323939231724,0,0.342115241919354,2,0,0,1
297,1,2,53.6578474688697,0,0.195752834205437,2,2,0,0
567,1,3,1048.55665367639,1,0.322208960728595,2,0,0,0
453,1,3,1372.11492681095,0,0.213912277171934,1,0,0,0
502,1,6,115.872105155817,2,0.437227078896419,2,0,0,0
728,1,4,909.774309170825,0,0.185019108621068,3,0,0,1
263,0,5,2029.80224149412,2,0.305329773907288,2,2,0,1
583,2,6,231.668122087089,1,0.370041625833667,3,0,0,1
497,1,7,703.598002585086,0,0.731923455419116,3,0,0,1
433,2,2,256.812721665579,0,0.0167848282363055,2,0,0,0
677,2,5,1191.21970156185,0,0.540807393465446,3,0,0,1
675,1,3,695.258656827758,0,0.1285364382494,1,0,0,0
310,1,4,446.999817240967,1,0.332495508315874,0,3,0,0
463,1,6,23.5331528663185,2,0.679762803930343,1,4,0,1
556,2,1,2317.41861314292,1,0.188722205733429,1,0,1,0
445,2,7,550.908734066101,2,0.25050508690342,1,2,0,1
617,1,3,1304.15973575762,2,0.413504040688736,0,0,0,1
556,1,1,397.926054918438,0,0.414294995895294,1,2,0,0
866,2,5,1512.92961250731,1,0.423481922565675,2,0,0,1
193,2,6,139.51980621928,0,0.114043489229398,0,0,0,1
475,2,5,210.64543534083,0,0.278828537153576,1,0,0,0
318,1,4,324.441764656171,0,0.298793618477871,1,0,0,0
620,1,7,74.2146273733681,0,0.333713570299143,2,0,0,1
176,1,3,469.360761090503,1,0.413249477716828,1,0,0,1
569,1,3,532.307936773503,0,0.577769750889688,0,3,0,1
373,2,4,97.5533346076788,0,0.331735231316238,2,0,0,0
353,1,3,445.633471443804,2,0.503496095703656,2,1,0,0
210,2,1,175.815451060437,0,0.302188641456634,0,0,0,0
406,1,5,1664.90970931808,1,0.750616444781477,0,0,0,1
716,2,3,569.527147948641,2,0.365375352040121,2,0,0,1
494,1,2,2428.67931837974,1,0.0166261390113681,3,4,0,1
625,1,1,334.1493832642,1,0.265386425360309,2,0,1,0
832,1,5,334.105227170753,0,0.130407025351845,1,0,0,1
552,1,3,330.852479119504,1,0.414792101798083,1,2,0,0
388,2,2,249.890816601557,0,0.0549799719922672,0,0,0,0
593,1,8,1226.85833010964,1,0.476056904263863,2,1,0,1
391,1,2,265.854410429617,2,0.613285276394406,1,0,0,1
399,2,4,271.756740686878,0,0.523681659783067,4,2,0,1
196,2,2,38.4252188871,1,0.0798097649565749,0,1,0,1
685,1,7,2690.22886383877,2,0.312741421538243,3,4,0,1
422,2,8,1739.31022387085,1,0.31944657707889,1,4,0,1
536,1,6,276.825037913465,0,0.170074976036578,3,0,0,1
292,1,5,588.458096748379,2,0.30260149016782,1,0,1,1
587,1,4,527.375585726965,2,0.381148378020398,1,2,0,0
347,1,5,73.4318318666269,0,0.399650332382649,0,0,0,0
471,1,4,606.058349946868,0,0.087537905896906,0,0,0,0
675,1,6,96.2228547298852,2,0.337301340860199,3,4,0,1
658,1,3,455.455651393521,0,0.44808437027825,1,0,0,0
495,2,7,73.5205713523953,2,0.646975249488674,4,0,0,1
146,1,7,711.16652600638,0,0.531353890389894,2,0,0,1
1098,0,4,40.2004463501285,0,0.547541048443373,2,2,0,0
849,2,4,792.011456600448,0,0.352482459558481,2,2,0,0
644,1,2,982.662861597977,0,0.333449553074215,3,1,0,1
349,1,12,676.783610908955,0,0.17301892663483,1,1,0,1
477,1,4,507.133222629122,0,0.232661856523351,3,0,1,1
391,2,3,50.1752512894259,0,0.494455412487728,1,1,0,0
752,1,4,9.13456902324852,0,0.195146793357938,2,4,0,1
552,1,3,335.365105896735,0,0.412305290807468,2,1,0,0
343,2,4,1180.1089724805,0,0.560701168741057,3,1,1,1
405,1,4,833.659815960959,2,0.103516196097822,1,2,0,0
724,1,5,107.082018184361,0,0.218986350665803,1,2,0,0
820,1,9,931.645696359147,1,0.306920818018419,3,1,0,1
805,2,4,684.374015184473,0,0.519434082054801,0,0,0,0
651,2,5,145.911513079578,0,0.375932750079934,2,4,0,1
449,1,2,1126.18321315875,0,0.426826312629772,2,0,1,0
64,1,5,1418.99974051543,0,0.153270875846025,3,0,0,1
559,2,4,211.753305490268,1,0.356292476377706,0,0,0,0
499,2,1,808.231263404906,2,0.685314363015929,1,1,0,1
527,2,5,380.022559722069,1,0.419663450507341,2,0,0,0
510,1,5,48.191605244273,0,0.182952293410253,3,0,0,1
234,2,6,1580.66060733221,0,0.294730628910293,2,0,0,0
611,1,5,1375.15440829026,2,0.411933662335758,1,1,0,0
626,1,2,306.11306062152,0,0.249673834886379,0,1,1,0
636,2,7,606.584164620302,1,0.264824352669674,1,0,0,1
689,1,3,574.558094364795,0,0.273705706306802,1,0,1,0
620,2,2,156.28568741862,0,0.310708843704441,2,0,0,0
417,1,2,125.953854231995,0,0.301695639826032,1,0,0,0
485,2,7,1487.69431820554,2,0.124919026255686,1,0,0,1
518,1,5,1616.08189806872,1,0.556640684267252,2,0,0,1
521,1,1,1033.31030896776,0,0.550693277430291,0,0,0,0
699,1,3,60.4390446544498,0,0.245690079260399,2,2,0,0
628,1,7,1918.76748760803,0,0.28912641138901,2,0,0,1
915,2,8,3160.30903912325,0,0.233538127239335,0,3,0,1
941,1,4,1195.50974388197,0,0.531825569078749,2,0,0,0
515,1,2,348.837604779788,2,0.48484245753964,1,1,0,1
64,1,4,416.397488291018,1,0.163516130700999,0,2,1,1
747,2,4,1629.94425299617,2,0.497995754801098,1,1,0,1
391,1,1,263.010066482008,1,0.375372115660255,1,1,0,0
339,1,2,122.388191082115,1,0.573803212651666,2,1,0,0
420,1,2,1384.40036837559,1,0.422702236016085,2,4,0,1
410,2,2,171.875022217194,0,0.247267761008248,1,0,0,0
622,1,4,1902.70796724727,0,0.390370132597254,2,0,1,0
188,1,9,724.443116864391,1,0.333715680449654,3,0,0,1
284,2,6,648.409977055668,0,0.192241952137691,0,1,0,0
568,1,2,1195.99263724365,0,0.272858073311967,0,2,0,0
624,1,9,13.2818781036893,0,0.711377771704113,1,3,0,1
628,0,6,1000.12229219994,2,0.210813706464336,3,2,0,1
342,1,6,730.026150527025,2,0.313485779587641,1,0,0,0
304,1,2,593.501432805115,1,0.373550872186276,1,0,0,0
398,1,3,196.03133971165,2,0.271781518960446,3,0,1,1
547,2,4,1414.90845434993,2,0.310496854866189,1,0,0,0
797,1,1,230.839636646169,0,0.265265829640053,2,0,0,0
90,1,6,538.319447658064,0,0.352641991843437,5,2,1,1
455,1,3,137.65655362316,1,0.104412310179791,2,1,1,0
233,2,7,2910.8596137485,0,0.20823414300605,1,2,0,1
169,1,4,173.066321535835,0,0.0766851663718917,1,0,0,0
693,1,7,1300.52864153792,1,0.306421282964042,2,0,0,1
608,1,5,244.219939383703,0,0.569228170592676,0,0,0,0
589,1,2,236.617888506777,2,0.125651782973413,4,2,0,1
684,2,5,438.144382829692,0,0.357423837873743,3,2,0,1
404,1,4,1495.85082210338,0,0.431898010211333,1,0,0,0
413,2,2,930.667650097331,0,0.312841192731844,2,0,0,1
937,1,3,1642.3010385431,1,0.2828871653445,4,2,0,1
450,2,7,38.6905398344934,0,0.553500320660369,2,0,1,1
647,1,5,2493.28517049421,0,0.518337366066791,2,3,0,0
501,1,3,64.2194966282055,1,0.512203830969938,2,0,0,0
130,0,4,1021.42231542109,0,0.540732837747002,2,0,0,1
91,0,7,185.720348110998,2,0.240574992318422,3,0,0,1
384,1,3,1470.30064634546,1,0.187537654246505,0,0,1,0
711,1,1,1586.50082493179,2,0.593358034137005,1,0,0,0
657,1,3,641.03101314724,0,0.322690672401153,0,0,0,0
682,2,3,412.497310713948,0,0.729234370644545,3,2,0,1
302,1,7,1261.46509158679,1,0.165851655609371,1,0,0,1
823,1,4,1657.37785536453,1,0.205192479465391,1,0,0,0
307,1,4,1072.32183978071,0,0.299057823238046,2,3,0,0
542,2,8,1899.40889167287,1,0.0573822152425538,0,0,1,1
497,1,3,787.937478732397,0,0.098315414594782,2,0,0,0
465,1,2,888.074995073652,2,0.282110968357856,1,0,1,0
767,1,4,678.647692637537,1,0.0750215994521465,0,0,0,0
358,1,7,535.798058996681,0,0.307257276684504,0,0,1,1
230,1,2,851.045504122816,0,0.110743046414953,2,0,0,0
503,2,1,658.88792441371,2,0.410478127068596,1,1,0,0
420,2,5,1051.14911969205,2,0.400969564134016,3,2,0,1
1175,1,1,2177.32652919189,0,0.0309963240918576,2,0,0,0
635,2,4,373.507192430252,0,0.434993083685862,2,0,0,0
418,1,3,423.692060671728,0,0.216097413111394,2,1,0,0
288,1,2,12.1181817958948,1,0.857691450064584,1,0,0,1
123,0,3,598.986373811216,1,0.307880174266318,1,0,0,0
294,1,7,112.698927966203,2,0.30167100107424,4,1,0,1
522,1,3,1007.02683476691,1,0.150355312235869,3,2,0,1
785,0,4,1209.80152659089,0,0.240860993108649,1,2,0,0
724,1,1,1026.24130292361,0,0.0710150595921597,1,0,0,1
545,2,2,632.862686768756,1,0.478900772916757,1,1,1,0
435,2,3,611.228833956679,0,0.135724470880612,2,0,0,0
553,1,5,832.0195168195,2,0.248600154287797,3,0,0,1
396,1,5,647.207119295635,0,0.359727175301573,0,0,0,1
843,1,7,1109.96689210778,0,0.179736746443773,4,0,0,1
462,1,7,1799.44640566947,0,0.572084316234671,1,1,1,1
482,1,5,614.519877347026,0,0.153376080190115,1,0,0,0
64,2,6,93.5341843386283,0,0.173773662410799,2,2,0,0
460,1,5,112.359996146917,0,0.32861421766307,0,0,0,0
667,1,1,377.17938005748,0,0.192796698356494,3,0,0,1
286,1,2,548.608015957488,0,0.347901374198585,0,2,0,0
349,1,5,203.965800917272,0,0.486124493792648,0,0,1,0
658,2,8,482.279936211523,0,0.385596466473608,4,2,0,1
204,1,5,116.699672822669,0,0.364305752919873,1,0,0,0
711,2,5,220.423646253532,2,0.193269597606891,1,0,0,0
393,1,3,1059.28372137451,1,0.394958407117576,1,0,0,0
422,1,3,3390.774597612,2,0.1991284373063,1,0,0,0
275,1,4,164.835557788917,2,0.189342246207378,3,2,0,1
575,1,10,331.318049380765,0,0.342065728047221,2,0,0,1
991,1,1,345.471883517075,1,0.32965603221184,1,0,0,0
656,1,3,202.187745307586,0,0.234855375305608,1,3,0,0
327,2,4,182.582114898844,2,0.145273824816769,1,0,0,0
727,1,3,112.96918112185,0,0.303177583363952,4,0,0,1
436,2,1,1904.56355124271,0,0.421517074750437,2,1,0,0
774,1,5,838.424364036144,2,0.158243166495026,1,2,0,1
661,1,5,274.519680856693,2,0.692666787232447,1,0,0,1
64,1,1,238.826682944724,0,0.30749364473463,0,0,1,0
299,1,4,712.738491152593,0,0.223591808586727,1,0,0,0
688,2,1,955.805330845093,2,0.328978685583505,1,0,0,0
530,1,5,233.361252046698,0,0.337068431030163,1,0,0,1
295,1,3,341.142055730533,2,0.41550436425988,1,0,0,0
373,1,3,274.682485211357,2,0.331953527490708,2,1,0,0
118,1,7,73.4364220171335,0,0.0851812076637342,3,0,1,1
482,2,4,390.897098848829,0,0.0326757561385522,1,1,0,0
942,1,7,610.188482230085,0,0.0779884675107637,1,2,0,1
660,2,1,852.218426096528,0,0.510996266460963,2,0,0,0
938,1,4,431.293232164493,1,0.343574670497824,2,1,0,0
